dong_code	x_coor	y_coor	y	ols_residual	mgwr_yhat	mgwr_residual	localR2	beta_Intercept	beta_IV_Transit_Service	beta_IV_Road_rate	beta_IV_Intersection_num	beta_IV_Commercial_rate	beta_IV_Community_10000	beta_IV_Hospital_10000	beta_IV_GreenInfra	beta_IV_CultureSportsInfra_10000	beta_IV_Kids_Care_10000	beta_IV_School_10000	beta_IV_H_Density	beta_IV_Avg_FAR	beta_IV_LUM	beta_IV_House_a	beta_IV_HousingDeter	beta_IV_Safe	beta_IV_CCTV_10000	se_Intercept	se_IV_Transit_Service	se_IV_Road_rate	se_IV_Intersection_num	se_IV_Commercial_rate	se_IV_Community_10000	se_IV_Hospital_10000	se_IV_GreenInfra	se_IV_CultureSportsInfra_10000	se_IV_Kids_Care_10000	se_IV_School_10000	se_IV_H_Density	se_IV_Avg_FAR	se_IV_LUM	se_IV_House_a	se_IV_HousingDeter	se_IV_Safe	se_IV_CCTV_10000	t_Intercept	t_IV_Transit_Service	t_IV_Road_rate	t_IV_Intersection_num	t_IV_Commercial_rate	t_IV_Community_10000	t_IV_Hospital_10000	t_IV_GreenInfra	t_IV_CultureSportsInfra_10000	t_IV_Kids_Care_10000	t_IV_School_10000	t_IV_H_Density	t_IV_Avg_FAR	t_IV_LUM	t_IV_House_a	t_IV_HousingDeter	t_IV_Safe	t_IV_CCTV_10000	p_Intercept	p_IV_Transit_Service	p_IV_Road_rate	p_IV_Intersection_num	p_IV_Commercial_rate	p_IV_Community_10000	p_IV_Hospital_10000	p_IV_GreenInfra	p_IV_CultureSportsInfra_10000	p_IV_Kids_Care_10000	p_IV_School_10000	p_IV_H_Density	p_IV_Avg_FAR	p_IV_LUM	p_IV_House_a	p_IV_HousingDeter	p_IV_Safe	p_IV_CCTV_10000	sumW_Intercept	sumW_IV_Transit_Service	sumW_IV_Road_rate	sumW_IV_Intersection_num	sumW_IV_Commercial_rate	sumW_IV_Community_10000	sumW_IV_Hospital_10000	sumW_IV_GreenInfra	sumW_IV_CultureSportsInfra_10000	sumW_IV_Kids_Care_10000	sumW_IV_School_10000	sumW_IV_H_Density	sumW_IV_Avg_FAR	sumW_IV_LUM	sumW_IV_House_a	sumW_IV_HousingDeter	sumW_IV_Safe	sumW_IV_CCTV_10000	local_CN	local_vdp_Intercept	local_vdp_IV_Transit_Service	local_vdp_IV_Road_rate	local_vdp_IV_Intersection_num	local_vdp_IV_Commercial_rate	local_vdp_IV_Community_10000	local_vdp_IV_Hospital_10000	local_vdp_IV_GreenInfra	local_vdp_IV_CultureSportsInfra_10000	local_vdp_IV_Kids_Care_10000	local_vdp_IV_School_10000	local_vdp_IV_H_Density	local_vdp_IV_Avg_FAR	local_vdp_IV_LUM	local_vdp_IV_House_a	local_vdp_IV_HousingDeter	local_vdp_IV_Safe	local_vdp_IV_CCTV_10000	sig_IV_Transisig_Service	sig_IV_Road_rate	sig_IV_Intersection_num	sig_IV_Commercial_rate	sig_IV_Community_10000	sig_IV_Hospital_10000	sig_IV_GreenInfra	sig_IV_CultureSportsInfra_10000	sig_IV_Kids_Care_10000	sig_IV_School_10000	sig_IV_H_Density	sig_IV_Avg_FAR	sig_IV_LUM	sig_IV_House_a	sig_IV_HousingDeter	sig_IV_Safe	sig_IV_CCTV_10000
11110670	201219.407	552536.329	0.618894856	0.132232813	0.483782333	0.135112522	0.457178793	-0.309443935	0.03998389	-0.131056694	0.073205012	0.075275701	0.105355656	0.061086623	-0.029686911	0.068037555	0.290387091	-0.106905288	-0.071850506	-0.036540083	-0.174085554	0.069167736	0.13848338	-0.065111694	0.27461735	0.164955812	0.061426227	0.076255245	0.069768792	0.053680509	0.050232627	0.078402723	0.045687477	0.064232728	0.095109866	0.06957058	0.053699939	0.051581695	0.054735569	0.065152763	0.090685858	0.071503463	0.078167561	-1.875920171	0.650925382	-1.718658084	1.049251531	1.402291119	2.097355067	0.779139043	-0.649782223	1.059235022	3.05317528	-1.536645057	-1.337999776	-0.708392444	-3.18048316	1.061623986	1.527066992	-0.910608958	3.513188176	0.061354681	0.515448082	0.086408323	0.294661472	0.161561765	0.036555155	0.436333479	0.516185604	0.290097226	0.002407262	0.125127888	0.181615343	0.479091764	0.00157852	0.28901216	0.127491718	0.363020052	0.00049048	19.06388837	245.2094491	245.2094491	245.2094491	245.2094491	233.1812666	60.25910208	245.2094491	117.5221201	47.72124307	59.9242068	245.2094491	245.2094491	215.8369651	245.2094491	88.82638381	92.0692117	160.5553601	5.882068795	0.250022204	0.000251736	0.380744042	0.374832778	0.02573546	0.000387169	0.015288266	0.078303501	0.004825079	0.135250792	0.026928059	0.022267368	0.006590011	0.002244433	4.11E-05	0.195461666	0.223529892	0.530018839	0	0	0	0	0	0	0	0	1	0	0	0	-1	0	0	0	1
11110680	200900.005	552942.269	0.159160555	-0.477901842	0.218319573	-0.059159018	0.451741909	-0.371508163	0.038954867	-0.131737175	0.073271526	0.077774347	0.104104724	0.058619534	-0.028046358	0.066304842	0.300333544	-0.10416284	-0.071217565	-0.038493605	-0.175930785	0.070266453	0.131942863	-0.061782498	0.274429813	0.165381674	0.061658522	0.076376365	0.069861575	0.05416067	0.050477196	0.079687632	0.045915371	0.064026147	0.093913845	0.069850088	0.053814459	0.051843346	0.054884835	0.065297644	0.092442298	0.071510304	0.078188376	-2.246368371	0.631783984	-1.724842169	1.048810106	1.435993082	2.062410989	0.735616462	-0.610827196	1.035590063	3.197968784	-1.491234209	-1.323390905	-0.74249847	-3.205453473	1.076094754	1.427299685	-0.863966377	3.509854351	0.025195646	0.527869325	0.085286376	0.294864391	0.151743403	0.039778678	0.462371825	0.541642057	0.300985086	0.001487999	0.136645354	0.18642025	0.45819749	0.001450739	0.282498244	0.154231298	0.388095996	0.000496493	18.23696759	239.6716639	239.6716639	239.6716639	239.6716639	229.0972751	59.21624593	239.6716639	120.2478778	49.14938464	58.74786564	239.6716639	239.6716639	212.6283844	239.6716639	85.77139633	92.41039361	162.7348436	6.015550079	0.364618811	0.000333279	0.236973457	0.273987067	0.054138506	0.00053616	3.66E-05	0.07383244	0.010163306	0.143743348	0.02741816	0.044838882	0.018593369	0.001251811	0.000276973	0.331314243	0.105400475	0.560685105	0	0	0	0	0	0	0	0	1	0	0	0	-1	0	0	0	1
11110690	201167.929	553267.135	0.266599336	0.017105367	-0.326862138	0.593461474	0.448749288	-0.418578081	0.039353201	-0.130959655	0.072352456	0.078024865	0.1057886	0.039770176	-0.027443589	0.067312971	0.300827126	-0.092948344	-0.071167383	-0.038787027	-0.175597265	0.070104716	0.129954879	-0.05998825	0.275994752	0.169257301	0.061759085	0.076361152	0.069817783	0.054078947	0.050333073	0.08004484	0.045922049	0.063840444	0.093772893	0.069669687	0.053733667	0.051814475	0.054830625	0.065303879	0.092518024	0.071925148	0.077898207	-2.47302822	0.637205046	-1.715003645	1.036304116	1.442795576	2.101771141	0.496848718	-0.597612465	1.054393836	3.208039285	-1.334128928	-1.324446804	-0.74857512	-3.202539946	1.07351535	1.404643919	-0.834037204	3.543018038	0.013789355	0.524336008	0.087076934	0.300652335	0.149818132	0.036164132	0.619553855	0.550418329	0.292304518	0.001438069	0.182879404	0.186069831	0.454529353	0.00146514	0.28365197	0.160861064	0.404730756	0.000439632	16.75945668	240.9830784	240.9830784	240.9830784	240.9830784	231.8545029	59.26039238	240.9830784	122.4915071	49.1664166	59.17753748	240.9830784	240.9830784	216.0509693	240.9830784	87.19222217	94.51586836	166.602852	5.832237968	0.229962	0.002017638	0.395048483	0.37501046	0.012151121	4.63E-05	0.001669761	0.098722547	0.000156236	0.114115308	0.03656801	0.032474524	0.016658082	2.54E-06	0.013012461	0.175930163	0.090549394	0.606309667	0	0	0	0	0	0	0	0	1	0	0	0	-1	0	0	0	1
11110700	201492.056	553070.619	-0.260899282	-0.839017441	0.459022762	-0.719922044	0.451451422	-0.382101616	0.0402413	-0.130213689	0.072106853	0.076267652	0.107127126	0.034758592	-0.028481053	0.068627677	0.297742942	-0.089636266	-0.071584317	-0.037421132	-0.174229924	0.069292096	0.134158896	-0.061781182	0.276444538	0.169890378	0.061620386	0.076270919	0.069737628	0.053711216	0.050139096	0.079787748	0.045758653	0.06380604	0.095205959	0.069860575	0.053627704	0.051617954	0.054709888	0.065200962	0.091362869	0.072128848	0.077851942	-2.249106871	0.653051746	-1.707252139	1.03397341	1.419957636	2.136598646	0.435638212	-0.622418943	1.075567093	3.127356164	-1.283073681	-1.334838364	-0.72496349	-3.184614869	1.062746517	1.468418167	-0.856539146	3.550901006	0.02501944	0.514077699	0.088509009	0.301739361	0.156356589	0.033203855	0.663321456	0.534001796	0.282733998	0.001885697	0.200168802	0.182647243	0.468875261	0.001556683	0.288503256	0.142733888	0.392184594	0.000427044	16.7938308	245.4232441	245.4232441	245.4232441	245.4232441	235.1800866	58.89038142	245.4232441	123.0013181	47.65091897	58.77963116	245.4232441	245.4232441	219.4788213	245.4232441	89.91575608	94.77164448	164.829216	5.780568826	0.200168244	0.003578697	0.472270954	0.42625741	0.007185714	0.000342191	0.011618519	0.097822452	0.000413909	0.113461832	0.032028889	0.017735591	0.010964501	0.001148736	0.013736792	0.121641972	0.146039116	0.569888559	0	0	0	0	0	0	0	0	1	0	0	0	-1	0	0	0	1
11110710	201797.008	552771.826	-1.446670488	-0.889487062	-0.858595462	-0.588075026	0.45661151	-0.323452534	0.041195574	-0.129543495	0.072079646	0.074283936	0.108297583	0.03289533	-0.029735425	0.070594341	0.287143882	-0.088245905	-0.072045168	-0.035903087	-0.172771216	0.068452399	0.139344107	-0.064817626	0.276997151	0.166860383	0.061455298	0.076180232	0.069664931	0.053349653	0.04995815	0.07941072	0.045590007	0.064044006	0.095889423	0.070191729	0.053536739	0.051444979	0.054594667	0.065096427	0.090691407	0.072387416	0.077696387	-1.93846213	0.670333976	-1.700487011	1.034661853	1.392397752	2.16776609	0.414242935	-0.652235597	1.102278656	2.994531346	-1.257212296	-1.345714532	-0.697892927	-3.164617106	1.051553847	1.536464275	-0.895426715	3.565122691	0.053231789	0.50301071	0.089774367	0.301418003	0.164533495	0.030733566	0.678906174	0.51460346	0.270967303	0.002910045	0.209370473	0.179115442	0.485627599	0.001665033	0.293604639	0.125172184	0.371068274	0.000405185	17.54175453	249.7586015	249.7586015	249.7586015	249.7586015	238.0412133	58.20560107	249.7586015	119.3291168	47.90552023	58.11540864	249.7586015	249.7586015	222.3346717	249.7586015	88.92435487	93.73169266	165.091375	5.680264694	0.149344451	0.006774381	0.553482649	0.470972527	0.001726531	0.000723398	0.030300206	0.093856094	0.002989473	0.104251725	0.029996442	0.006766041	0.005049578	0.004741644	0.013479157	0.067700633	0.202433739	0.507585488	0	0	0	0	1	0	0	0	1	0	0	0	-1	0	0	0	1
11110515	197342.856	553873.509	-0.457039493	-0.936375427	0.232076825	-0.689116318	0.434783204	-0.083945678	0.042200844	-0.14029525	0.075606641	0.087834155	0.092110133	0.077037135	-0.026413108	0.048753754	0.38705399	-0.13551656	-0.070542588	-0.05307921	-0.184709446	0.070280556	0.108093915	-0.063061508	0.259973104	0.152779756	0.06114054	0.076510771	0.069629691	0.056296892	0.050904314	0.080550472	0.046360864	0.064151308	0.093541165	0.068482523	0.053780839	0.053813891	0.054382161	0.065135978	0.085668704	0.067520288	0.078915198	-0.549455503	0.690226881	-1.833666658	1.085839103	1.560195466	1.809475967	0.956383413	-0.569728567	0.759980663	4.137793141	-1.978848807	-1.311667661	-0.986347733	-3.39650799	1.078982125	1.261766663	-0.933963851	3.294335056	0.582982846	0.490430047	0.067405921	0.278168592	0.119461516	0.071086783	0.339424821	0.569164249	0.4476895	4.23E-05	0.048481171	0.190343742	0.324526346	0.000747065	0.281210561	0.207728071	0.350855363	0.001069546	13.64313987	222.6492831	222.6492831	222.6492831	222.6492831	218.8875569	57.46094129	222.6492831	105.6066806	40.96701735	57.37840337	222.6492831	222.6492831	210.7825747	222.6492831	82.27075046	86.66327882	144.7019451	5.829270228	0.083696142	0.04007067	0.651234286	0.310605736	0.002138411	0.010633976	0.031256235	0.120163252	0.010846772	0.010003957	0.05858183	0.045969371	0.006063115	0.010980934	9.43E-05	0.000285591	0.054678033	0.481769749	0	0	0	0	0	0	0	0	1	0	0	0	-1	0	0	0	1
11110650	199772.948	554212.288	-1.473176879	-1.431463378	-0.537940732	-0.935236146	0.436759975	-0.479218526	0.036454603	-0.134013827	0.074265009	0.086155187	0.100715142	0.04851911	-0.022319007	0.060030651	0.333178935	-0.096604472	-0.068922923	-0.045886757	-0.181573496	0.074338119	0.116633609	-0.055899687	0.272579408	0.165552076	0.062586656	0.076882506	0.070290985	0.056115387	0.051136398	0.081903962	0.046881377	0.063547489	0.092375797	0.070314538	0.054345367	0.053377784	0.055299621	0.065954949	0.090900017	0.071278899	0.078535266	-2.894669385	0.582466058	-1.743099106	1.056536758	1.53532198	1.969539233	0.592390272	-0.47607406	0.94465812	3.60677738	-1.373890452	-1.268239171	-0.859660217	-3.28344919	1.127104494	1.283097774	-0.784238921	3.470789899	0.003992077	0.560563135	0.082042919	0.291326081	0.125452362	0.049543313	0.5539058	0.634267405	0.345372704	0.000347042	0.170203287	0.205410111	0.3904633	0.001110639	0.260337258	0.20016037	0.43333887	0.000572282	14.1401969	216.4646619	216.4646619	216.4646619	216.4646619	216.3064321	55.86157491	216.4646619	123.4640817	45.09798088	55.071348	216.4646619	216.4646619	202.2733694	216.4646619	82.81291046	89.97997594	157.1484773	5.836917772	0.019595875	0.055809991	0.704257655	0.453937402	0.053410466	0.00594559	0.069417938	0.07181319	0.003799139	0.004325139	0.077510092	0.001694867	0.000859603	0.036619337	0.004084688	0.001724163	0.105132646	0.348866859	0	0	0	0	0	0	0	0	1	0	0	0	-1	0	0	0	1
11140520	197736.015	551636.441	-0.783205725	-2.088662709	-0.331890656	-0.451315068	0.449224014	0.129121426	0.039818957	-0.142161853	0.078177143	0.081830074	0.089717569	0.120002599	-0.034141512	0.050140275	0.356024904	-0.173967486	-0.071849921	-0.045409959	-0.182764793	0.069471937	0.114687306	-0.067728591	0.260682906	0.155284143	0.060806525	0.076594269	0.07001657	0.055813377	0.051022654	0.079383286	0.046479758	0.06455955	0.094457401	0.069085596	0.054378724	0.053444339	0.054283506	0.065149994	0.089399951	0.066280213	0.079405478	0.831517139	0.654846783	-1.856037732	1.116552016	1.466137282	1.758386941	1.511685969	-0.734545822	0.776651547	3.769158375	-2.518144083	-1.321287363	-0.849668279	-3.366856854	1.066338351	1.282856476	-1.021852352	3.282933545	0.406150687	0.512922328	0.064143404	0.26481975	0.143353861	0.079404816	0.13136046	0.463023139	0.437798449	0.000187066	0.01216566	0.187119805	0.395990171	0.000829825	0.286878959	0.200244831	0.307434831	0.001112621	14.77097625	222.6699921	222.6699921	222.6699921	222.6699921	219.5647152	58.19556688	222.6699921	105.1459533	47.3382306	57.97262777	222.6699921	222.6699921	208.3466298	222.6699921	78.70792936	84.13511184	143.570866	6.360975576	0.1024329	0.048558751	0.383090073	0.140226158	0.040160201	0.002807589	0.001267582	0.143301178	0.031068018	0.078717174	0.086908891	0.14965514	0.035494335	0.002710124	0.006979707	0.019986251	0.066904477	0.76300473	0	0	0	0	0	0	0	0	1	0	0	0	-1	0	0	0	1
11140540	197976.759	550824.132	3.449482503	2.607817144	0.959295857	2.490186646	0.45228566	0.317007206	0.038328421	-0.143093713	0.0782522	0.079223291	0.089689363	0.13472343	-0.037774287	0.050955419	0.330658341	-0.185544143	-0.072627488	-0.042199484	-0.181260153	0.068929255	0.124169197	-0.070296871	0.262379859	0.160245275	0.060767692	0.076661133	0.070246669	0.055585019	0.051091411	0.078500324	0.04667328	0.064315095	0.094449854	0.069066159	0.054673447	0.053336944	0.054233535	0.065229165	0.088498728	0.066032251	0.079205938	1.978262422	0.63073682	-1.866574474	1.113963144	1.425263361	1.755468482	1.71621497	-0.809334314	0.792277764	3.500887815	-2.686469685	-1.328386853	-0.791186757	-3.342215367	1.056724481	1.403061947	-1.064583901	3.312628621	0.048547502	0.528553242	0.062652707	0.26592756	0.154818529	0.079903015	0.086854849	0.41877788	0.428642827	0.000513009	0.007505598	0.18476657	0.429278412	0.000905014	0.291240474	0.161331946	0.28767158	0.001003653	14.37394024	220.1824165	220.1824165	220.1824165	220.1824165	217.6104818	57.01975353	220.1824165	107.8665896	47.19158631	56.82281579	220.1824165	220.1824165	206.6994588	220.1824165	78.36536499	81.43217002	146.7614724	6.291261869	0.077139388	0.042185544	0.354516446	0.142022671	0.025340044	0.00604417	0.009806406	0.130880069	0.036259259	0.057282247	0.097485855	0.145211442	0.031862311	0.006850174	0.00636022	0.072646106	0.080951795	0.78741608	0	0	0	0	0	0	0	0	1	-1	0	0	-1	0	0	0	1
11140550	198613.257	551602.119	0.228620155	-1.557093252	0.522446075	-0.29382592	0.44829144	0.085060489	0.035879409	-0.13985638	0.079957017	0.080563054	0.091789067	0.120989378	-0.033172259	0.054887392	0.33204221	-0.16292841	-0.070520689	-0.041029127	-0.18079339	0.072924237	0.124002105	-0.067443806	0.26459389	0.156200125	0.061570466	0.076931667	0.07057135	0.056011469	0.051466525	0.078947368	0.046846822	0.064640893	0.09420403	0.069295627	0.054947232	0.05351407	0.054589311	0.065715233	0.090065282	0.067219059	0.079281997	0.544560956	0.582737323	-1.817929933	1.132995428	1.438331376	1.783471238	1.532532127	-0.708100528	0.849112529	3.524713418	-2.351207681	-1.283425697	-0.766697936	-3.311882629	1.109700659	1.376802502	-1.0033435	3.337376716	0.58634247	0.56038065	0.069782061	0.257857947	0.151079488	0.075226486	0.126138708	0.479272825	0.39629896	0.000470215	0.019170622	0.200045629	0.443688806	0.001006265	0.267758495	0.169301553	0.316268759	0.000920503	12.95407794	212.7715719	212.7715719	212.7715719	212.7715719	210.6407291	58.9907937	212.7715719	108.5104872	49.48343133	58.90760002	212.7715719	212.7715719	203.7915708	212.7715719	80.83431861	84.14180615	148.7044294	6.9642087	0.531037976	0.032342052	0.175987516	0.124901231	0.007235271	0.012269484	0.040259928	0.05979948	0.0019314	0.001032629	0.015936243	0.055313253	0.037555534	0.020327366	0.037974547	0.094320552	0.100983967	0.688989558	0	0	0	0	0	0	0	0	1	0	0	0	-1	0	0	0	1
11140570	199449.622	550815.509	-0.26876748	-0.990449016	0.321559089	-0.590326569	0.456417944	0.208298638	0.035121217	-0.138379314	0.078478525	0.075655054	0.095247536	0.126584129	-0.035628641	0.058803183	0.280933993	-0.167671489	-0.071806947	-0.035803705	-0.177055602	0.071041734	0.138318154	-0.072990315	0.268112976	0.168491214	0.061355558	0.076751449	0.07057669	0.054962069	0.051052245	0.076639145	0.04654395	0.064648433	0.093198525	0.069058958	0.054865659	0.052603117	0.054788966	0.065553097	0.089692765	0.067456793	0.079237662	1.236258161	0.572421112	-1.802953765	1.111960984	1.376495743	1.865687507	1.651690251	-0.765483827	0.909584035	3.014360949	-2.427947007	-1.30877761	-0.680638462	-3.231592315	1.083728119	1.542132789	-1.082030598	3.383655819	0.217048634	0.56734082	0.07210703	0.2667865	0.169396373	0.062777073	0.09933982	0.444410387	0.363559895	0.002730172	0.015600786	0.191320283	0.496472668	0.00132728	0.279102686	0.123789068	0.279855377	0.000781945	12.82351033	219.5431619	219.5431619	219.5431619	219.5431619	217.0189496	59.20637763	219.5431619	109.3552064	50.36614097	58.39931472	219.5431619	219.5431619	198.0169487	219.5431619	77.89664314	82.60740411	147.0850484	6.385161358	0.106569244	0.038201502	0.428422165	0.195817354	0.03495601	0.010086087	0.049026291	0.090339251	0.016528641	0.027043676	0.036018341	0.097998976	0.020715005	0.077565058	0.002961034	0.021197313	0.11578902	0.748161337	0	0	0	0	0	0	0	0	1	0	0	0	-1	0	0	0	1
11140580	200191.259	550670.622	0.254650286	0.008488154	0.312908374	-0.058258088	0.464029936	0.069442002	0.036719812	-0.135695804	0.077168168	0.072568261	0.099691293	0.117531919	-0.035462181	0.062328861	0.247122224	-0.159158991	-0.072537679	-0.033326821	-0.173499933	0.069515235	0.146683743	-0.078147645	0.270383042	0.165539866	0.061171994	0.076508281	0.070349991	0.054081329	0.050367947	0.075074023	0.046081656	0.064585205	0.092580035	0.06877715	0.054520475	0.051962514	0.05452887	0.065329655	0.088306034	0.067699081	0.078902569	0.419488087	0.600271617	-1.773609367	1.096917947	1.341835757	1.979260596	1.565547107	-0.769550919	0.965064077	2.669282037	-2.314126011	-1.33046673	-0.641362755	-3.181799522	1.064068606	1.661084027	-1.154338355	3.426796429	0.675072418	0.54864668	0.076847187	0.273301321	0.180369097	0.048434637	0.118202446	0.441995837	0.335064118	0.007893897	0.021139143	0.184081343	0.521634379	0.001571533	0.28790466	0.097437528	0.249013212	0.000670519	15.92758535	229.3677751	229.3677751	229.3677751	229.3677751	229.0871099	60.21999196	229.3677751	110.4745655	49.40131548	59.90672294	229.3677751	229.3677751	206.9274891	229.3677751	80.37381402	85.47446157	149.3264291	6.007566792	0.03256049	0.041886735	0.530019413	0.239097171	0.04779617	0.014057603	0.026681894	0.099095152	0.012829632	0.066659996	0.037655278	0.097653862	0.008694774	0.07606556	0.002540454	0.019671358	0.109198766	0.663901505	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	1
11140590	200332.558	551735.718	-0.504697328	-1.002796156	-0.044677383	-0.460019945	0.459472137	-0.158660426	0.037969	-0.13404942	0.075781787	0.075513329	0.10037952	0.100277747	-0.031457184	0.06376845	0.2847702	-0.138131839	-0.071816014	-0.036323933	-0.175553457	0.070046511	0.138647403	-0.068945501	0.270959046	0.164687148	0.061304607	0.076413041	0.07004638	0.054182782	0.050599398	0.077421974	0.045903355	0.06459547	0.094305166	0.06959393	0.054121479	0.051884202	0.0548505	0.06525956	0.090819349	0.069506855	0.078781915	-0.963405023	0.61934986	-1.754274116	1.081880128	1.393677594	1.983808592	1.295210413	-0.685291612	0.987196942	3.019667016	-1.984825959	-1.326941092	-0.70009622	-3.200580816	1.073352478	1.526628469	-0.991923764	3.439355936	0.335894726	0.536019338	0.080107635	0.279922163	0.164146751	0.047923182	0.195954086	0.493535287	0.324110435	0.002683801	0.047809397	0.185243999	0.484252071	0.001474897	0.283724927	0.127600772	0.321801778	0.000640978	17.63831594	235.7319853	235.7319853	235.7319853	235.7319853	226.2896602	60.55351897	235.7319853	112.7238612	49.11145105	59.71888701	235.7319853	235.7319853	205.6667913	235.7319853	82.79817745	87.64391813	154.2726408	6.064848667	0.105248068	0.007845866	0.420940491	0.277627945	0.003685393	0.017872305	0.00717763	0.093048239	0.047652654	0.156172215	0.064728866	0.076427383	0.000193049	0.01568056	0.008416861	0.172233881	0.201610561	0.5465021	0	0	0	0	0	0	0	0	1	0	0	0	-1	0	0	0	1
11140605	199696.181	551898.226	0.208113994	-0.355176057	0.483380984	-0.275266989	0.453286908	-0.134988309	0.036801923	-0.13593698	0.076971768	0.078185609	0.096731028	0.10756723	-0.030799451	0.060724055	0.307821664	-0.144063861	-0.071156427	-0.038577422	-0.178407081	0.071406983	0.13191025	-0.066492311	0.268902227	0.162847073	0.061459445	0.076593335	0.070210807	0.054907002	0.051209011	0.07854876	0.046220021	0.064591936	0.094012714	0.069570176	0.054371789	0.052380303	0.055018232	0.065431965	0.091357708	0.068948445	0.079091309	-0.828926836	0.59880013	-1.774788625	1.096295169	1.423964278	1.888945449	1.369432569	-0.666366005	0.940118212	3.274255678	-2.070770404	-1.308701222	-0.73648719	-3.242690211	1.091316504	1.44388747	-0.96437724	3.399896032	0.4076133	0.549626703	0.076651897	0.273573366	0.155194046	0.059582945	0.171590687	0.50554045	0.347693462	0.00114648	0.038986285	0.191346145	0.461842504	0.001277865	0.275754852	0.149510849	0.335407822	0.000738115	14.85160717	227.5409103	227.5409103	227.5409103	227.5409103	215.2744444	59.888918	227.5409103	112.191637	49.81431499	59.63663313	227.5409103	227.5409103	199.7905781	227.5409103	81.31102612	86.40867795	151.4620289	6.460159728	0.494746042	0.000898016	0.11050734	0.076986282	0.102898475	0.047881245	0.010307218	0.050878127	0.121279152	0.182577131	0.082946028	0.088580419	0.008254368	0.016297289	0.077014158	0.574579166	0.056982783	0.18023545	0	0	0	0	0	0	0	0	1	0	0	0	-1	0	0	0	1
11140650	201932.009	551566.984	0.07750325	0.287867246	-0.282566985	0.360070236	0.47301319	-0.195991037	0.041650275	-0.129365029	0.073834596	0.070126181	0.108863053	0.064034723	-0.032892156	0.070790609	0.241456781	-0.110468625	-0.072787758	-0.032170458	-0.169809686	0.067555659	0.15261224	-0.081661855	0.276386697	0.162107841	0.061167121	0.07612474	0.069754699	0.052930865	0.049508967	0.076024303	0.045424978	0.064252607	0.09495036	0.070009767	0.053670709	0.051299208	0.054198857	0.065017365	0.086798689	0.069993053	0.077695941	-1.209016388	0.680925866	-1.699382213	1.058489212	1.324863687	2.198855245	0.842292805	-0.724098435	1.101754665	2.542979104	-1.577903051	-1.356191477	-0.627114126	-3.133086125	1.039040252	1.758232083	-1.166713716	3.557286191	0.227331895	0.496290969	0.089982392	0.290436535	0.185931616	0.028428914	0.400100047	0.469405581	0.271194839	0.011346423	0.11533539	0.175761716	0.530922761	0.001850095	0.299379565	0.079431187	0.243983326	0.000417097	20.1173417	250.3900261	250.3900261	250.3900261	250.3900261	245.9910678	58.49549503	250.3900261	114.7950723	47.54289347	58.17137279	250.3900261	250.3900261	228.1840388	250.3900261	86.57839112	93.80664075	161.0297813	5.47846546	0.010124844	0.023329526	0.688648395	0.46077891	0.01673743	0.000823278	0.047719034	0.102449641	0.001749855	0.065559261	0.041177964	0.016711893	0.000724704	0.020755788	0.015488407	0.001311966	0.183549996	0.437737359	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	1
11140670	201841.587	552110.91	-0.788766917	-0.315702824	-0.439518133	-0.349248784	0.465872995	-0.244714841	0.041497185	-0.129526666	0.07303283	0.072053157	0.108410015	0.052166594	-0.031454556	0.070754193	0.264861322	-0.101330024	-0.072476273	-0.033944441	-0.17122231	0.067925688	0.146941184	-0.072854022	0.2763877	0.161664222	0.061263569	0.076135626	0.069689555	0.053109314	0.049719724	0.07769112	0.045471633	0.064256498	0.095088314	0.070139383	0.053584107	0.051343194	0.054392825	0.065032792	0.089003278	0.071207115	0.077739849	-1.513722935	0.677355008	-1.701262247	1.047973843	1.356695315	2.180422694	0.67146148	-0.691740179	1.101121199	2.785424527	-1.444695115	-1.352570323	-0.661128356	-3.147884091	1.044483658	1.650963721	-1.023128405	3.555289916	0.130842922	0.498551022	0.089628629	0.295249072	0.175601627	0.029776585	0.502293108	0.489480005	0.271470088	0.005586012	0.14928387	0.176915511	0.508889925	0.001761	0.296858195	0.099488177	0.306831895	0.000420183	20.0502388	250.9429503	250.9429503	250.9429503	250.9429503	242.4012904	58.25181876	250.9429503	116.0593609	48.90695577	58.20929893	250.9429503	250.9429503	225.0837694	250.9429503	87.37271199	93.39973855	162.7134897	5.577898095	0.057743446	0.012191843	0.638558885	0.489627185	0.001808999	1.89E-08	0.047972442	0.096202328	0.001782221	0.083311097	0.036693895	0.007227401	0.00084594	0.014271983	0.007953953	0.020327913	0.227104914	0.444540584	0	0	0	0	1	0	0	0	1	0	0	0	-1	0	0	0	1
